table,column,value
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,headquarters,UK
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,industry,Oil and gas
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,industry,Banking
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,industry,Conglomerate
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,sales_billion,130.4
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,sales_billion,69.2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,sales_billion,103.3
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,sales_billion,111.5
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,sales_billion,369.1
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,sales_billion,188.1
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,sales_billion,115.5
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,sales_billion,341.6
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,sales_billion,121.3
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,sales_billion,156.2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,profits_billion,10.5
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,profits_billion,11.6
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,profits_billion,10.6
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,profits_billion,13.3
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,profits_billion,14.2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,profits_billion,17.4
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,profits_billion,18.8
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,profits_billion,20.1
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,profits_billion,21.2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,profits_billion,30.5
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,assets_billion,192.8
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,assets_billion,2467.9
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,assets_billion,2117.6
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,assets_billion,302.5
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,assets_billion,751.2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,assets_billion,2680.7
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,assets_billion,313.2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,assets_billion,1723.5
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,assets_billion,317.2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,assets_billion,1913.9
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,market_value_billion,407.2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,market_value_billion,186.5
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,market_value_billion,238.8
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,market_value_billion,132.8
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,market_value_billion,88
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,market_value_billion,138
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,market_value_billion,216.2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,market_value_billion,182.2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,market_value_billion,239.5
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,market_value_billion,212.9
customer_master_index,master_customer_id,1
customer_master_index,master_customer_id,2
customer_master_index,master_customer_id,3
customer_master_index,master_customer_id,4
customer_master_index,master_customer_id,5
customer_master_index,master_customer_id,6
customer_master_index,master_customer_id,7
customer_master_index,master_customer_id,8
customer_master_index,master_customer_id,9
customer_master_index,cmi_details,"Gottlieb, Becker and Wyman"
customer_master_index,cmi_details,Mayer-Hagenes
customer_master_index,cmi_details,"Schmidt, Kertzmann and Lubowitz"
customer_master_index,cmi_details,"Volkman, Mills and Ferry"
customer_master_index,cmi_details,Streich-Morissette
customer_master_index,cmi_details,Gusikowski PLC
customer_master_index,cmi_details,Quigley-Paucek
customer_master_index,cmi_details,Reynolds-McClure
customer_master_index,cmi_details,Schmitt-Lang
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,cmi_details,"Gottlieb, Becker and Wyman"
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,cmi_details,"Schmidt, Kertzmann and Lubowitz"
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,cmi_details,"Volkman, Mills and Ferry"
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,cmi_details,Gusikowski PLC
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,cmi_details,Reynolds-McClure
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,cmi_details,Schmitt-Lang
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,cmi_cross_ref_id,
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,source_system_code,Parking
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,source_system_code,Tax
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,source_system_code,Rent
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,source_system_code,Benefits
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,source_system_code,Business
customer_master_index as t1 join cmi_cross_references as t2 on t1.master_customer_id = t2.master_customer_id,source_system_code,Electoral
parking_fines,council_tax_id,9
parking_fines,council_tax_id,10
parking_fines,cmi_cross_ref_id,81
parking_fines,cmi_cross_ref_id,4
swimmer,id,1
swimmer,id,2
swimmer,id,3
swimmer,id,4
swimmer,id,5
swimmer,id,6
swimmer,id,7
swimmer,id,8
swimmer,name,Oussama Mellouli
swimmer,name,Grant Hackett
swimmer,name,Sébastien Rouault
swimmer,name,Przemysław Stańczyk
swimmer,name,Craig Stevens
swimmer,name,Ryan Cochrane
swimmer,name,Federico Colbertaldo
swimmer,name,Sergiy Fesenko
swimmer,nationality,Italy
swimmer,nationality,Ukraine
swimmer,nationality,Tunisia
swimmer,nationality,Poland
swimmer,nationality,Australia
swimmer,nationality,France
swimmer,nationality,Canada
swimmer,meter_100,57.84
swimmer,meter_100,57.35
swimmer,meter_100,55.67
swimmer,meter_100,57.31
swimmer,meter_100,57.66
swimmer,meter_100,57.34
swimmer,meter_200,1:57.26
swimmer,meter_200,1:56.44
swimmer,meter_200,1:54.40
swimmer,meter_200,1:57.10
swimmer,meter_200,1:56.34
swimmer,meter_200,1:57.21
swimmer,meter_200,1:56.77
swimmer,meter_300,2:56.04
swimmer,meter_300,2:55.90
swimmer,meter_300,2:56.95
swimmer,meter_300,2:56.02
swimmer,meter_300,2:55.94
swimmer,meter_300,2:53.46
swimmer,meter_300,2:57.10
swimmer,meter_300,2:56.64
swimmer,meter_400,3:55.72
swimmer,meter_400,3:57.00
swimmer,meter_400,3:52.93
swimmer,meter_400,3:55.49
swimmer,meter_400,3:56.34
swimmer,meter_400,3:57.12
swimmer,meter_400,3:55.36
swimmer,meter_400,3:55.37
swimmer,meter_500,4:56.15
swimmer,meter_500,4:57.03
swimmer,meter_500,4:52.85
swimmer,meter_500,4:54.21
swimmer,meter_500,4:56.96
swimmer,meter_500,4:54.19
swimmer,meter_500,4:54.48
swimmer,meter_500,4:55.08
swimmer,meter_600,5:56.99
swimmer,meter_600,5:57.10
swimmer,meter_600,5:56.31
swimmer,meter_600,5:53.53
swimmer,meter_600,5:52.59
swimmer,meter_600,5:53.03
swimmer,meter_600,5:52.92
swimmer,meter_600,5:54.45
swimmer,meter_700,6:55.07
swimmer,meter_700,6:57.69
swimmer,meter_700,6:52.69
swimmer,meter_700,6:52.58
swimmer,meter_700,6:50.80
swimmer,meter_700,6:50.91
swimmer,meter_700,6:57.44
swimmer,meter_700,6:53.34
swimmer,time,7:46.95
swimmer,time,7:55.39
swimmer,time,7:53.43
swimmer,time,7:49.98
swimmer,time,7:47.91
swimmer,time,7:56.56
swimmer,time,7:48.67
swimmer,time,7:52.04
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,name,Oussama Mellouli
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,name,Grant Hackett
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,name,Craig Stevens
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,name,Ryan Cochrane
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,name,Federico Colbertaldo
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,name,Sergiy Fesenko
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,nationality,Italy
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,nationality,Tunisia
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,nationality,Ukraine
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,nationality,Australia
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,nationality,Canada
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_100,57.35
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_100,57.31
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_100,57.34
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_100,57.84
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_100,57.66
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_200,1:57.26
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_200,1:56.44
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_200,1:56.34
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_200,1:57.21
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_200,1:56.77
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_300,2:56.04
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_300,2:56.95
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_300,2:55.90
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_300,2:55.94
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_300,2:57.10
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_300,2:56.64
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_400,3:55.49
swimmer as t1 join record as t2 on t1.id = t2.swimmer_id,meter_400,3:57.00
